dt,ranking_id,customer_id,impressions
2025-07-02,r751,152,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 154, ""is_order"": false}, {""item_id"": 6, ""is_order"": false}]"
2025-07-03,r752,153,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 155, ""is_order"": false}, {""item_id"": 8, ""is_order"": false}]"
2025-07-04,r753,154,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 156, ""is_order"": false}]"
2025-07-05,r754,155,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 157, ""is_order"": false}]"
2025-07-06,r755,156,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 158, ""is_order"": false}, {""item_id"": 14, ""is_order"": false}]"
2025-07-07,r756,157,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 159, ""is_order"": true}, {""item_id"": 16, ""is_order"": false}]"
2025-07-08,r757,158,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-09,r758,159,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 161, ""is_order"": false}, {""item_id"": 20, ""is_order"": false}]"
2025-07-10,r759,160,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 162, ""is_order"": false}, {""item_id"": 22, ""is_order"": false}]"
2025-07-11,r760,161,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-12,r761,162,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 164, ""is_order"": false}]"
2025-07-13,r762,163,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-14,r763,164,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-15,r764,165,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 167, ""is_order"": false}]"
2025-07-16,r765,166,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 168, ""is_order"": false}, {""item_id"": 34, ""is_order"": false}]"
2025-07-17,r766,167,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-18,r767,168,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 170, ""is_order"": false}]"
2025-07-19,r768,169,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 171, ""is_order"": false}]"
2025-07-20,r769,170,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 172, ""is_order"": false}, {""item_id"": 42, ""is_order"": false}]"
2025-07-21,r770,171,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-22,r771,172,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 174, ""is_order"": false}, {""item_id"": 46, ""is_order"": false}]"
2025-07-23,r772,173,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 175, ""is_order"": false}, {""item_id"": 48, ""is_order"": false}]"
2025-07-24,r773,174,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 176, ""is_order"": false}, {""item_id"": 50, ""is_order"": false}]"
2025-07-25,r774,175,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-26,r775,176,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 178, ""is_order"": false}]"
2025-07-27,r776,177,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 179, ""is_order"": false}, {""item_id"": 56, ""is_order"": true}]"
2025-07-28,r777,178,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 180, ""is_order"": false}, {""item_id"": 58, ""is_order"": true}]"
2025-07-29,r778,179,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 181, ""is_order"": true}, {""item_id"": 60, ""is_order"": false}]"
2025-07-30,r779,180,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 182, ""is_order"": false}]"
2025-07-01,r780,181,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 183, ""is_order"": true}, {""item_id"": 64, ""is_order"": false}]"
2025-07-02,r781,182,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 184, ""is_order"": false}, {""item_id"": 66, ""is_order"": false}]"
2025-07-03,r782,183,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 185, ""is_order"": false}]"
2025-07-04,r783,184,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 186, ""is_order"": true}]"
2025-07-05,r784,185,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 187, ""is_order"": false}]"
2025-07-06,r785,186,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 188, ""is_order"": false}, {""item_id"": 74, ""is_order"": false}]"
2025-07-07,r786,187,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-08,r787,188,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 190, ""is_order"": false}]"
2025-07-09,r788,189,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 191, ""is_order"": false}, {""item_id"": 80, ""is_order"": false}]"
2025-07-10,r789,190,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 192, ""is_order"": false}]"
2025-07-11,r790,191,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 193, ""is_order"": false}]"
2025-07-12,r791,192,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-13,r792,193,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 195, ""is_order"": false}, {""item_id"": 88, ""is_order"": false}]"
2025-07-14,r793,194,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 196, ""is_order"": false}, {""item_id"": 90, ""is_order"": false}]"
2025-07-15,r794,195,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 197, ""is_order"": false}, {""item_id"": 92, ""is_order"": false}]"
2025-07-16,r795,196,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-17,r796,197,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 199, ""is_order"": false}]"
2025-07-18,r797,198,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 200, ""is_order"": false}]"
2025-07-19,r798,199,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-20,r799,200,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 202, ""is_order"": false}, {""item_id"": 102, ""is_order"": false}]"
2025-07-21,r800,1,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 203, ""is_order"": false}, {""item_id"": 104, ""is_order"": true}]"
2025-07-22,r801,2,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-23,r802,3,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 205, ""is_order"": false}, {""item_id"": 108, ""is_order"": false}]"
2025-07-24,r803,4,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-25,r804,5,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 207, ""is_order"": false}, {""item_id"": 112, ""is_order"": false}]"
2025-07-26,r805,6,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-27,r806,7,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-28,r807,8,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-29,r808,9,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-30,r809,10,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-01,r810,11,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 213, ""is_order"": false}]"
2025-07-02,r811,12,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-03,r812,13,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-04,r813,14,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 216, ""is_order"": false}, {""item_id"": 130, ""is_order"": false}]"
2025-07-05,r814,15,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-06,r815,16,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-07,r816,17,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 219, ""is_order"": false}, {""item_id"": 136, ""is_order"": true}]"
2025-07-08,r817,18,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 220, ""is_order"": false}, {""item_id"": 138, ""is_order"": false}]"
2025-07-09,r818,19,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 221, ""is_order"": false}]"
2025-07-10,r819,20,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 222, ""is_order"": false}]"
2025-07-11,r820,21,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 223, ""is_order"": false}]"
2025-07-12,r821,22,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 224, ""is_order"": false}, {""item_id"": 146, ""is_order"": false}]"
2025-07-13,r822,23,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 225, ""is_order"": false}]"
2025-07-14,r823,24,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-15,r824,25,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 227, ""is_order"": false}, {""item_id"": 152, ""is_order"": false}]"
2025-07-16,r825,26,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-17,r826,27,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 229, ""is_order"": false}, {""item_id"": 156, ""is_order"": false}]"
2025-07-18,r827,28,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 230, ""is_order"": false}, {""item_id"": 158, ""is_order"": true}]"
2025-07-19,r828,29,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 231, ""is_order"": false}]"
2025-07-20,r829,30,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 232, ""is_order"": false}]"
2025-07-21,r830,31,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-22,r831,32,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 234, ""is_order"": false}]"
2025-07-23,r832,33,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 235, ""is_order"": false}, {""item_id"": 168, ""is_order"": false}]"
2025-07-24,r833,34,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 236, ""is_order"": false}]"
2025-07-25,r834,35,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-26,r835,36,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 238, ""is_order"": false}, {""item_id"": 174, ""is_order"": false}]"
2025-07-27,r836,37,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 239, ""is_order"": false}, {""item_id"": 176, ""is_order"": false}]"
2025-07-28,r837,38,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 240, ""is_order"": false}]"
2025-07-29,r838,39,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-30,r839,40,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 242, ""is_order"": false}, {""item_id"": 182, ""is_order"": false}]"
2025-07-01,r840,41,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 243, ""is_order"": false}, {""item_id"": 184, ""is_order"": false}]"
2025-07-02,r841,42,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 244, ""is_order"": false}]"
2025-07-03,r842,43,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-04,r843,44,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 246, ""is_order"": false}, {""item_id"": 190, ""is_order"": false}]"
2025-07-05,r844,45,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-06,r845,46,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 248, ""is_order"": false}, {""item_id"": 194, ""is_order"": false}]"
2025-07-07,r846,47,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 249, ""is_order"": true}]"
2025-07-08,r847,48,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 250, ""is_order"": false}, {""item_id"": 198, ""is_order"": false}]"
2025-07-09,r848,49,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 251, ""is_order"": false}, {""item_id"": 200, ""is_order"": false}]"
2025-07-10,r849,50,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-11,r850,51,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 253, ""is_order"": false}, {""item_id"": 204, ""is_order"": false}]"
2025-07-12,r851,52,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-13,r852,53,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 255, ""is_order"": false}, {""item_id"": 208, ""is_order"": false}]"
2025-07-14,r853,54,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 256, ""is_order"": false}, {""item_id"": 210, ""is_order"": false}]"
2025-07-15,r854,55,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 257, ""is_order"": false}]"
2025-07-16,r855,56,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 258, ""is_order"": false}]"
2025-07-17,r856,57,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 259, ""is_order"": false}]"
2025-07-18,r857,58,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-19,r858,59,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-20,r859,60,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 262, ""is_order"": false}]"
2025-07-21,r860,61,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-22,r861,62,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-23,r862,63,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-24,r863,64,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 266, ""is_order"": false}]"
2025-07-25,r864,65,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-26,r865,66,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 268, ""is_order"": false}, {""item_id"": 234, ""is_order"": false}]"
2025-07-27,r866,67,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 269, ""is_order"": false}]"
2025-07-28,r867,68,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 270, ""is_order"": false}, {""item_id"": 238, ""is_order"": true}]"
2025-07-29,r868,69,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 271, ""is_order"": false}]"
2025-07-30,r869,70,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 272, ""is_order"": false}, {""item_id"": 242, ""is_order"": false}]"
2025-07-01,r870,71,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 273, ""is_order"": false}]"
2025-07-02,r871,72,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-03,r872,73,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 275, ""is_order"": false}]"
2025-07-04,r873,74,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-05,r874,75,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-06,r875,76,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 278, ""is_order"": false}]"
2025-07-07,r876,77,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 279, ""is_order"": false}]"
2025-07-08,r877,78,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 280, ""is_order"": false}]"
2025-07-09,r878,79,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 281, ""is_order"": false}]"
2025-07-10,r879,80,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-11,r880,81,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-12,r881,82,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 284, ""is_order"": true}, {""item_id"": 266, ""is_order"": false}]"
2025-07-13,r882,83,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-14,r883,84,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 286, ""is_order"": false}]"
2025-07-15,r884,85,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 287, ""is_order"": false}]"
2025-07-16,r885,86,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 288, ""is_order"": false}]"
2025-07-17,r886,87,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 289, ""is_order"": false}, {""item_id"": 276, ""is_order"": true}]"
2025-07-18,r887,88,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 290, ""is_order"": true}]"
2025-07-19,r888,89,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 291, ""is_order"": false}]"
2025-07-20,r889,90,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-21,r890,91,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-22,r891,92,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 294, ""is_order"": false}]"
2025-07-23,r892,93,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 295, ""is_order"": false}]"
2025-07-24,r893,94,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-25,r894,95,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 297, ""is_order"": false}, {""item_id"": 292, ""is_order"": false}]"
2025-07-26,r895,96,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 298, ""is_order"": false}, {""item_id"": 294, ""is_order"": false}]"
2025-07-27,r896,97,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 299, ""is_order"": false}, {""item_id"": 296, ""is_order"": false}]"
2025-07-28,r897,98,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-29,r898,99,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-30,r899,100,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-01,r900,101,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-02,r901,102,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 4, ""is_order"": true}, {""item_id"": 6, ""is_order"": false}]"
2025-07-03,r902,103,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-04,r903,104,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-05,r904,105,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 7, ""is_order"": false}]"
2025-07-06,r905,106,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 8, ""is_order"": false}, {""item_id"": 14, ""is_order"": false}]"
2025-07-07,r906,107,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 9, ""is_order"": false}]"
2025-07-08,r907,108,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 10, ""is_order"": false}, {""item_id"": 18, ""is_order"": false}]"
2025-07-09,r908,109,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 11, ""is_order"": false}, {""item_id"": 20, ""is_order"": false}]"
2025-07-10,r909,110,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-11,r910,111,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 13, ""is_order"": false}, {""item_id"": 24, ""is_order"": false}]"
2025-07-12,r911,112,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 14, ""is_order"": false}]"
2025-07-13,r912,113,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-14,r913,114,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 16, ""is_order"": false}]"
2025-07-15,r914,115,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 17, ""is_order"": false}, {""item_id"": 32, ""is_order"": false}]"
2025-07-16,r915,116,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 18, ""is_order"": false}, {""item_id"": 34, ""is_order"": true}]"
2025-07-17,r916,117,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 19, ""is_order"": true}]"
2025-07-18,r917,118,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-19,r918,119,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-20,r919,120,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 22, ""is_order"": false}, {""item_id"": 42, ""is_order"": false}]"
2025-07-21,r920,121,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 23, ""is_order"": false}, {""item_id"": 44, ""is_order"": false}]"
2025-07-22,r921,122,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-23,r922,123,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-24,r923,124,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 26, ""is_order"": false}]"
2025-07-25,r924,125,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 27, ""is_order"": false}]"
2025-07-26,r925,126,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-27,r926,127,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 29, ""is_order"": false}, {""item_id"": 56, ""is_order"": true}]"
2025-07-28,r927,128,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-29,r928,129,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-30,r929,130,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 32, ""is_order"": false}, {""item_id"": 62, ""is_order"": false}]"
2025-07-01,r930,131,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 33, ""is_order"": false}, {""item_id"": 64, ""is_order"": false}]"
2025-07-02,r931,132,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-03,r932,133,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-04,r933,134,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 36, ""is_order"": false}, {""item_id"": 70, ""is_order"": false}]"
2025-07-05,r934,135,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 37, ""is_order"": false}, {""item_id"": 72, ""is_order"": false}]"
2025-07-06,r935,136,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 38, ""is_order"": false}, {""item_id"": 74, ""is_order"": false}]"
2025-07-07,r936,137,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 39, ""is_order"": false}, {""item_id"": 76, ""is_order"": true}]"
2025-07-08,r937,138,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 40, ""is_order"": false}, {""item_id"": 78, ""is_order"": false}]"
2025-07-09,r938,139,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-10,r939,140,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-11,r940,141,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-12,r941,142,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-13,r942,143,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 45, ""is_order"": false}]"
2025-07-14,r943,144,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 46, ""is_order"": false}, {""item_id"": 90, ""is_order"": false}]"
2025-07-15,r944,145,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 47, ""is_order"": false}]"
2025-07-16,r945,146,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 48, ""is_order"": false}, {""item_id"": 94, ""is_order"": true}]"
2025-07-17,r946,147,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 49, ""is_order"": false}, {""item_id"": 96, ""is_order"": false}]"
2025-07-18,r947,148,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-19,r948,149,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 51, ""is_order"": false}, {""item_id"": 100, ""is_order"": false}]"
2025-07-20,r949,150,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 52, ""is_order"": false}]"
2025-07-21,r950,151,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 53, ""is_order"": false}]"
2025-07-22,r951,152,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 54, ""is_order"": false}, {""item_id"": 106, ""is_order"": false}]"
2025-07-23,r952,153,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 55, ""is_order"": false}, {""item_id"": 108, ""is_order"": false}]"
2025-07-24,r953,154,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 56, ""is_order"": false}]"
2025-07-25,r954,155,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 57, ""is_order"": false}]"
2025-07-26,r955,156,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-27,r956,157,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 59, ""is_order"": false}]"
2025-07-28,r957,158,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 60, ""is_order"": true}]"
2025-07-29,r958,159,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 61, ""is_order"": false}, {""item_id"": 120, ""is_order"": false}]"
2025-07-30,r959,160,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 62, ""is_order"": false}, {""item_id"": 122, ""is_order"": false}]"
2025-07-01,r960,161,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 63, ""is_order"": true}, {""item_id"": 124, ""is_order"": false}]"
2025-07-02,r961,162,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 64, ""is_order"": false}]"
2025-07-03,r962,163,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-04,r963,164,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 66, ""is_order"": false}, {""item_id"": 130, ""is_order"": false}]"
2025-07-05,r964,165,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 67, ""is_order"": false}, {""item_id"": 132, ""is_order"": false}]"
2025-07-06,r965,166,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-07,r966,167,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 69, ""is_order"": false}]"
2025-07-08,r967,168,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 70, ""is_order"": false}]"
2025-07-09,r968,169,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 71, ""is_order"": true}, {""item_id"": 140, ""is_order"": false}]"
2025-07-10,r969,170,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 72, ""is_order"": false}, {""item_id"": 142, ""is_order"": false}]"
2025-07-11,r970,171,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 73, ""is_order"": false}]"
2025-07-12,r971,172,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-13,r972,173,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 75, ""is_order"": false}]"
2025-07-14,r973,174,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 76, ""is_order"": false}, {""item_id"": 150, ""is_order"": false}]"
2025-07-15,r974,175,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-16,r975,176,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 78, ""is_order"": false}, {""item_id"": 154, ""is_order"": false}]"
2025-07-17,r976,177,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-18,r977,178,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 80, ""is_order"": false}]"
2025-07-19,r978,179,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-20,r979,180,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 82, ""is_order"": false}]"
2025-07-21,r980,181,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 83, ""is_order"": false}, {""item_id"": 164, ""is_order"": false}]"
2025-07-22,r981,182,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 84, ""is_order"": false}]"
2025-07-23,r982,183,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 85, ""is_order"": true}]"
2025-07-24,r983,184,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-25,r984,185,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 87, ""is_order"": false}, {""item_id"": 172, ""is_order"": true}]"
2025-07-26,r985,186,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-27,r986,187,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 89, ""is_order"": false}, {""item_id"": 176, ""is_order"": true}]"
2025-07-28,r987,188,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 90, ""is_order"": false}]"
2025-07-29,r988,189,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 91, ""is_order"": false}]"
2025-07-30,r989,190,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-01,r990,191,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 93, ""is_order"": false}, {""item_id"": 184, ""is_order"": false}]"
2025-07-02,r991,192,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 94, ""is_order"": false}, {""item_id"": 186, ""is_order"": false}]"
2025-07-03,r992,193,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 95, ""is_order"": false}]"
2025-07-04,r993,194,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-05,r994,195,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-06,r995,196,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 98, ""is_order"": false}, {""item_id"": 194, ""is_order"": false}]"
2025-07-07,r996,197,"[{""item_id"": 2, ""is_order"": false}]"
